MGI_ID,Mouse_symbol,IMPC_viability_DR7.0,Link_IMPC
MGI:1345148,Sep-03,Subviable,http://www.mousephenotype.org/data/genes/MGI:1345148
MGI:1345153,Pacsin2,Viable,http://www.mousephenotype.org/data/genes/MGI:1345153
MGI:1345162,Adam23,Lethal,http://www.mousephenotype.org/data/genes/MGI:1345162
MGI:1345189,Zfp119a,Viable,http://www.mousephenotype.org/data/genes/MGI:1345189
MGI:1345634,Amfr,Subviable,http://www.mousephenotype.org/data/genes/MGI:1345634
MGI:1345643,Sufu,Lethal,http://www.mousephenotype.org/data/genes/MGI:1345643
MGI:1345669,Gtf2h2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1345669
MGI:1345961,Coro1a,Viable,http://www.mousephenotype.org/data/genes/MGI:1345961
MGI:1345964,Coro1c,Viable,http://www.mousephenotype.org/data/genes/MGI:1345964
MGI:1346013,Bves,Viable,http://www.mousephenotype.org/data/genes/MGI:1346013
MGI:1346016,Arhgef28,Viable,http://www.mousephenotype.org/data/genes/MGI:1346016
MGI:1346017,Clpx,Lethal,http://www.mousephenotype.org/data/genes/MGI:1346017
MGI:1346047,Gdf15,Viable,http://www.mousephenotype.org/data/genes/MGI:1346047
MGI:1346060,Tlr2,Viable,http://www.mousephenotype.org/data/genes/MGI:1346060
MGI:1346072,Psmf1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1346072
MGI:1346078,Twf2,Viable,http://www.mousephenotype.org/data/genes/MGI:1346078
MGI:1346082,Jtb,Lethal,http://www.mousephenotype.org/data/genes/MGI:1346082
MGI:1346327,Fyb,Viable,http://www.mousephenotype.org/data/genes/MGI:1346327
MGI:1346328,Def6,Viable,http://www.mousephenotype.org/data/genes/MGI:1346328
MGI:1346329,Uts2,Viable,http://www.mousephenotype.org/data/genes/MGI:1346329
MGI:1346341,Rnf13,Viable,http://www.mousephenotype.org/data/genes/MGI:1346341
MGI:1346349,Sh3bp2,Viable,http://www.mousephenotype.org/data/genes/MGI:1346349
MGI:1346518,Scamp2,Viable,http://www.mousephenotype.org/data/genes/MGI:1346518
MGI:1346831,Esrra,Viable,http://www.mousephenotype.org/data/genes/MGI:1346831
MGI:1346858,Mapk1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1346858
MGI:1346863,Mapk10,Viable,http://www.mousephenotype.org/data/genes/MGI:1346863
MGI:1346867,Map2k2,Viable,http://www.mousephenotype.org/data/genes/MGI:1346867
MGI:1346871,Map2k7,Lethal,http://www.mousephenotype.org/data/genes/MGI:1346871
MGI:1346872,Map3k1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1346872
MGI:1346877,Map3k7,Lethal,http://www.mousephenotype.org/data/genes/MGI:1346877
MGI:1346878,Map3k8,Viable,http://www.mousephenotype.org/data/genes/MGI:1346878
MGI:1346879,Map3k10,Viable,http://www.mousephenotype.org/data/genes/MGI:1346879
MGI:1347004,Mapkbp1,Viable,http://www.mousephenotype.org/data/genes/MGI:1347004
MGI:1347008,Plod3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1347008
MGI:1347054,Gnpda1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1347054
MGI:1347058,Hsf4,Viable,http://www.mousephenotype.org/data/genes/MGI:1347058
MGI:1347059,Decr2,Viable,http://www.mousephenotype.org/data/genes/MGI:1347059
MGI:1347061,Abcg2,Viable,http://www.mousephenotype.org/data/genes/MGI:1347061
MGI:1347062,Creb3l1,Viable,http://www.mousephenotype.org/data/genes/MGI:1347062
MGI:1347071,Zfp260,Subviable,http://www.mousephenotype.org/data/genes/MGI:1347071
MGI:1347072,Nubp2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1347072
MGI:1347081,Poli,Viable,http://www.mousephenotype.org/data/genes/MGI:1347081
MGI:1347093,Fto,Viable,http://www.mousephenotype.org/data/genes/MGI:1347093
MGI:1347094,Parg,Lethal,http://www.mousephenotype.org/data/genes/MGI:1347094
MGI:1347249,Psg16,Viable,http://www.mousephenotype.org/data/genes/MGI:1347249
MGI:1347343,Usp5,Lethal,http://www.mousephenotype.org/data/genes/MGI:1347343
MGI:1347352,Hunk,Viable,http://www.mousephenotype.org/data/genes/MGI:1347352
MGI:1347353,Atp2b3,Viable,http://www.mousephenotype.org/data/genes/MGI:1347353
MGI:1347355,Slc7a11,Viable,http://www.mousephenotype.org/data/genes/MGI:1347355
MGI:1347357,Pnck,Viable,http://www.mousephenotype.org/data/genes/MGI:1347357
MGI:1347361,Mmp23,Viable,http://www.mousephenotype.org/data/genes/MGI:1347361
MGI:1349164,Sdc4,Viable,http://www.mousephenotype.org/data/genes/MGI:1349164
MGI:1349165,Sdc2,Viable,http://www.mousephenotype.org/data/genes/MGI:1349165
MGI:1349215,Abcd1,Viable,http://www.mousephenotype.org/data/genes/MGI:1349215
MGI:1349216,Abcd3,Viable,http://www.mousephenotype.org/data/genes/MGI:1349216
MGI:1349403,B3galt1,Viable,http://www.mousephenotype.org/data/genes/MGI:1349403
MGI:1349417,Zfp346,Subviable,http://www.mousephenotype.org/data/genes/MGI:1349417
MGI:1349429,Arl2bp,Viable,http://www.mousephenotype.org/data/genes/MGI:1349429
MGI:1349441,Mecr,Lethal,http://www.mousephenotype.org/data/genes/MGI:1349441
MGI:1349444,Haao,Viable,http://www.mousephenotype.org/data/genes/MGI:1349444
MGI:1349448,Cenph,Lethal,http://www.mousephenotype.org/data/genes/MGI:1349448
MGI:1349457,Serinc3,Viable,http://www.mousephenotype.org/data/genes/MGI:1349457
MGI:1349461,B3galt2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1349461
MGI:1349473,Ppp2r5e,Viable,http://www.mousephenotype.org/data/genes/MGI:1349473
MGI:1349660,Pla2g2e,Viable,http://www.mousephenotype.org/data/genes/MGI:1349660
MGI:1349669,Spo11,Viable,http://www.mousephenotype.org/data/genes/MGI:1349669
MGI:1350341,Sgsh,Viable,http://www.mousephenotype.org/data/genes/MGI:1350341
MGI:1350923,Sh3d19,Viable,http://www.mousephenotype.org/data/genes/MGI:1350923
MGI:1350924,Irf5,Viable,http://www.mousephenotype.org/data/genes/MGI:1350924
MGI:1350928,Aoah,Viable,http://www.mousephenotype.org/data/genes/MGI:1350928
MGI:1350930,Srp9,Lethal,http://www.mousephenotype.org/data/genes/MGI:1350930
MGI:1350985,Zfp275,Viable,http://www.mousephenotype.org/data/genes/MGI:1350985
MGI:1351327,Pla2g7,Viable,http://www.mousephenotype.org/data/genes/MGI:1351327
MGI:1351328,Dbf4,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351328
MGI:1351334,Syn3,Viable,http://www.mousephenotype.org/data/genes/MGI:1351334
MGI:1351335,Atp1a4,Viable,http://www.mousephenotype.org/data/genes/MGI:1351335
MGI:1351340,Grm3,Viable,http://www.mousephenotype.org/data/genes/MGI:1351340
MGI:1351343,Grm6,Viable,http://www.mousephenotype.org/data/genes/MGI:1351343
MGI:1351344,Grm7,Viable,http://www.mousephenotype.org/data/genes/MGI:1351344
MGI:1351345,Grm8,Viable,http://www.mousephenotype.org/data/genes/MGI:1351345
MGI:1351351,Casr,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351351
MGI:1351475,Golga5,Viable,http://www.mousephenotype.org/data/genes/MGI:1351475
MGI:1351481,Pdk4,Viable,http://www.mousephenotype.org/data/genes/MGI:1351481
MGI:1351500,Nup62,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351500
MGI:1351597,Atp5l,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351597
MGI:1351599,Dusp13,Viable,http://www.mousephenotype.org/data/genes/MGI:1351599
MGI:1351611,Exoc6,Subviable,http://www.mousephenotype.org/data/genes/MGI:1351611
MGI:1351614,Gyg,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351614
MGI:1351617,Abca3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351617
MGI:1351619,Abcb11,Subviable,http://www.mousephenotype.org/data/genes/MGI:1351619
MGI:1351627,Pdhx,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351627
MGI:1351628,Rps26,Viable,http://www.mousephenotype.org/data/genes/MGI:1351628
MGI:1351644,Abcc5,Viable,http://www.mousephenotype.org/data/genes/MGI:1351644
MGI:1351645,Prmt5,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351645
MGI:1351646,Abca7,Viable,http://www.mousephenotype.org/data/genes/MGI:1351646
MGI:1351661,Akr1c12,Viable,http://www.mousephenotype.org/data/genes/MGI:1351661
MGI:1351663,Skp2,Viable,http://www.mousephenotype.org/data/genes/MGI:1351663
MGI:1351668,Abca8b,Viable,http://www.mousephenotype.org/data/genes/MGI:1351668
MGI:1351869,Pdxk,Lethal,http://www.mousephenotype.org/data/genes/MGI:1351869
MGI:1351872,Slco2b1,Viable,http://www.mousephenotype.org/data/genes/MGI:1351872
MGI:1352447,Abcc2,Viable,http://www.mousephenotype.org/data/genes/MGI:1352447
MGI:1352449,Cxcl9,Viable,http://www.mousephenotype.org/data/genes/MGI:1352449
MGI:1352451,Nr2f1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1352451
MGI:1352459,Nr6a1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1352459
MGI:1352462,Nr1h3,Viable,http://www.mousephenotype.org/data/genes/MGI:1352462
MGI:1352466,Nr2c2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1352466
MGI:1352480,Igfbp7,Viable,http://www.mousephenotype.org/data/genes/MGI:1352480
MGI:1352490,Capn11,Viable,http://www.mousephenotype.org/data/genes/MGI:1352490
MGI:1352493,Bag3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1352493
MGI:1352504,Hip1r,Viable,http://www.mousephenotype.org/data/genes/MGI:1352504
MGI:1352745,Fscn1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1352745
MGI:1352748,Dpf1,Viable,http://www.mousephenotype.org/data/genes/MGI:1352748
MGI:1352750,Cabp1,Viable,http://www.mousephenotype.org/data/genes/MGI:1352750
MGI:1352751,Ninj2,Viable,http://www.mousephenotype.org/data/genes/MGI:1352751
MGI:1352757,Iqgap1,Viable,http://www.mousephenotype.org/data/genes/MGI:1352757
MGI:1352760,Hdgfl3,Viable,http://www.mousephenotype.org/data/genes/MGI:1352760
MGI:1353426,Reg3d,Viable,http://www.mousephenotype.org/data/genes/MGI:1353426
MGI:1353431,Pcsk1n,Viable,http://www.mousephenotype.org/data/genes/MGI:1353431
MGI:1353435,Fbxw2,Viable,http://www.mousephenotype.org/data/genes/MGI:1353435
MGI:1353451,Aldh3a1,Viable,http://www.mousephenotype.org/data/genes/MGI:1353451
MGI:1353455,Mlh3,Viable,http://www.mousephenotype.org/data/genes/MGI:1353455
MGI:1353460,Fkbp3,Viable,http://www.mousephenotype.org/data/genes/MGI:1353460
MGI:1353467,Cttnbp2,Viable,http://www.mousephenotype.org/data/genes/MGI:1353467
MGI:1353495,Slc25a4,Viable,http://www.mousephenotype.org/data/genes/MGI:1353495
MGI:1353498,Slc25a3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1353498
MGI:1353510,Arhgef1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1353510
MGI:1353511,Sspn,Viable,http://www.mousephenotype.org/data/genes/MGI:1353511
MGI:1353563,Snai3,Viable,http://www.mousephenotype.org/data/genes/MGI:1353563
MGI:1353576,Pik3cg,Viable,http://www.mousephenotype.org/data/genes/MGI:1353576
MGI:1353578,Pttg1,Viable,http://www.mousephenotype.org/data/genes/MGI:1353578
MGI:1353586,Lmo7,Viable,http://www.mousephenotype.org/data/genes/MGI:1353586
MGI:1353606,Siva1,Viable,http://www.mousephenotype.org/data/genes/MGI:1353606
MGI:1353624,Apln,Viable,http://www.mousephenotype.org/data/genes/MGI:1353624
MGI:1353633,Fus,Lethal,http://www.mousephenotype.org/data/genes/MGI:1353633
MGI:1353635,Lmcd1,Viable,http://www.mousephenotype.org/data/genes/MGI:1353635
MGI:1353653,Glrx3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1353653
MGI:1353655,Usp25,Viable,http://www.mousephenotype.org/data/genes/MGI:1353655
MGI:1353665,Usp21,Viable,http://www.mousephenotype.org/data/genes/MGI:1353665
MGI:1354696,Fbxo8,Viable,http://www.mousephenotype.org/data/genes/MGI:1354696
MGI:1354697,Fbxl8,Viable,http://www.mousephenotype.org/data/genes/MGI:1354697
MGI:1354708,Fbxo31,Viable,http://www.mousephenotype.org/data/genes/MGI:1354708
MGI:1354713,Acsl4,Subviable,http://www.mousephenotype.org/data/genes/MGI:1354713
MGI:1354724,Sacs,Viable,http://www.mousephenotype.org/data/genes/MGI:1354724
MGI:1354735,Atp11a,Lethal,http://www.mousephenotype.org/data/genes/MGI:1354735
MGI:1354738,Fbxl12,Viable,http://www.mousephenotype.org/data/genes/MGI:1354738
MGI:1354742,Synrg,Lethal,http://www.mousephenotype.org/data/genes/MGI:1354742
MGI:1354744,Fbxo44,Viable,http://www.mousephenotype.org/data/genes/MGI:1354744
MGI:1354755,Fbxo15,Viable,http://www.mousephenotype.org/data/genes/MGI:1354755
MGI:1354910,Socs1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1354910
MGI:1354944,Orc3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1354944
MGI:1354947,Polg2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1354947
MGI:1354954,Nt5c,Viable,http://www.mousephenotype.org/data/genes/MGI:1354954
MGI:1354956,Tfr2,Viable,http://www.mousephenotype.org/data/genes/MGI:1354956
MGI:1354961,Synj1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1354961
MGI:1354963,Dkkl1,Viable,http://www.mousephenotype.org/data/genes/MGI:1354963
MGI:1355311,Stag3,Viable,http://www.mousephenotype.org/data/genes/MGI:1355311
MGI:1355319,Exosc9,Lethal,http://www.mousephenotype.org/data/genes/MGI:1355319
MGI:1355321,Chek2,Viable,http://www.mousephenotype.org/data/genes/MGI:1355321
MGI:1355335,Tmod2,Viable,http://www.mousephenotype.org/data/genes/MGI:1355335
MGI:1855697,Atp5e,Lethal,http://www.mousephenotype.org/data/genes/MGI:1855697
MGI:1855699,Vti1a,Viable,http://www.mousephenotype.org/data/genes/MGI:1855699
MGI:1855700,Pcdh12,Viable,http://www.mousephenotype.org/data/genes/MGI:1855700
MGI:1858178,Usp2,Viable,http://www.mousephenotype.org/data/genes/MGI:1858178
MGI:1858193,Folh1,Viable,http://www.mousephenotype.org/data/genes/MGI:1858193
MGI:1858200,Prg3,Viable,http://www.mousephenotype.org/data/genes/MGI:1858200
MGI:1858202,Rab11a,Lethal,http://www.mousephenotype.org/data/genes/MGI:1858202
MGI:1858210,Stx7,Viable,http://www.mousephenotype.org/data/genes/MGI:1858210
MGI:1858211,Zranb2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1858211
MGI:1858213,Clpp,Viable,http://www.mousephenotype.org/data/genes/MGI:1858213
MGI:1858215,Rwdd2b,Viable,http://www.mousephenotype.org/data/genes/MGI:1858215
MGI:1858225,Tuba8,Viable,http://www.mousephenotype.org/data/genes/MGI:1858225
MGI:1858227,Cdkl2,Viable,http://www.mousephenotype.org/data/genes/MGI:1858227
MGI:1858231,Pkd2l2,Viable,http://www.mousephenotype.org/data/genes/MGI:1858231
MGI:1858232,Nudt5,Viable,http://www.mousephenotype.org/data/genes/MGI:1858232
MGI:1858233,Nphp1,Viable,http://www.mousephenotype.org/data/genes/MGI:1858233
MGI:1858259,Tomm40,Lethal,http://www.mousephenotype.org/data/genes/MGI:1858259
MGI:1858275,Svs2,Viable,http://www.mousephenotype.org/data/genes/MGI:1858275
MGI:1858313,Uba2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1858313
MGI:1858418,Ramp1,Viable,http://www.mousephenotype.org/data/genes/MGI:1858418
MGI:1858420,Mcrs1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1858420
MGI:1858430,Scarf2,Viable,http://www.mousephenotype.org/data/genes/MGI:1858430
MGI:1858494,Bok,Viable,http://www.mousephenotype.org/data/genes/MGI:1858494
MGI:1858896,Spast,Viable,http://www.mousephenotype.org/data/genes/MGI:1858896
MGI:1858910,Jmjd6,Lethal,http://www.mousephenotype.org/data/genes/MGI:1858910
MGI:1858943,Arl6ip1,Viable,http://www.mousephenotype.org/data/genes/MGI:1858943
MGI:1858952,Arhgef5,Viable,http://www.mousephenotype.org/data/genes/MGI:1858952
MGI:1858961,Prc1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1858961
MGI:1859026,Cnot4,Lethal,http://www.mousephenotype.org/data/genes/MGI:1859026
MGI:1859149,Epb41l4b,Viable,http://www.mousephenotype.org/data/genes/MGI:1859149
MGI:1859150,Akap7,Viable,http://www.mousephenotype.org/data/genes/MGI:1859150
MGI:1859152,Pla2g6,Viable,http://www.mousephenotype.org/data/genes/MGI:1859152
MGI:1859162,Rnf10,Viable | Subviable,http://www.mousephenotype.org/data/genes/MGI:1859162
MGI:1859181,Prss16,Viable,http://www.mousephenotype.org/data/genes/MGI:1859181
MGI:1859183,Smarcal1,Viable,http://www.mousephenotype.org/data/genes/MGI:1859183
MGI:1859212,Irf7,Viable,http://www.mousephenotype.org/data/genes/MGI:1859212
MGI:1859214,Pmm2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1859214
MGI:1859217,Dnal4,Subviable,http://www.mousephenotype.org/data/genes/MGI:1859217
MGI:1859293,Atxn10,Lethal,http://www.mousephenotype.org/data/genes/MGI:1859293
MGI:1859328,Cpsf3,Lethal | Subviable,http://www.mousephenotype.org/data/genes/MGI:1859328
MGI:1859333,Nfat5,Subviable,http://www.mousephenotype.org/data/genes/MGI:1859333
MGI:1859384,Hpgds,Viable,http://www.mousephenotype.org/data/genes/MGI:1859384
MGI:1859545,Syt7,Viable,http://www.mousephenotype.org/data/genes/MGI:1859545
MGI:1859606,Wdr45,Viable,http://www.mousephenotype.org/data/genes/MGI:1859606
MGI:1859607,Praf2,Viable,http://www.mousephenotype.org/data/genes/MGI:1859607
MGI:1859619,Ccdc120,Viable,http://www.mousephenotype.org/data/genes/MGI:1859619
MGI:1859648,Ftsj1,Viable,http://www.mousephenotype.org/data/genes/MGI:1859648
MGI:1859660,Atp8b2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1859660
MGI:1859866,Cdc20,Lethal,http://www.mousephenotype.org/data/genes/MGI:1859866
MGI:1860040,Trim3,Viable,http://www.mousephenotype.org/data/genes/MGI:1860040
MGI:1860055,Panx1,Viable,http://www.mousephenotype.org/data/genes/MGI:1860055
MGI:1860075,Ppt2,Viable,http://www.mousephenotype.org/data/genes/MGI:1860075
MGI:1860086,Crlf3,Viable,http://www.mousephenotype.org/data/genes/MGI:1860086
MGI:1860093,Stard10,Viable,http://www.mousephenotype.org/data/genes/MGI:1860093
MGI:1860130,Npffr2,Viable,http://www.mousephenotype.org/data/genes/MGI:1860130
MGI:1860137,Gp9,Viable,http://www.mousephenotype.org/data/genes/MGI:1860137
MGI:1860138,Gtpbp2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1860138
MGI:1860188,Snx3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1860188
MGI:1860191,Polm,Viable,http://www.mousephenotype.org/data/genes/MGI:1860191
MGI:1860418,Nagk,Viable,http://www.mousephenotype.org/data/genes/MGI:1860418
MGI:1860484,Pbsn,Viable,http://www.mousephenotype.org/data/genes/MGI:1860484
MGI:1860490,Uevld,Viable,http://www.mousephenotype.org/data/genes/MGI:1860490
MGI:1860493,Arhgef7,Lethal,http://www.mousephenotype.org/data/genes/MGI:1860493
MGI:1860511,Heyl,Viable,http://www.mousephenotype.org/data/genes/MGI:1860511
MGI:1860775,Actr8,Lethal,http://www.mousephenotype.org/data/genes/MGI:1860775
MGI:1860776,Chdh,Viable,http://www.mousephenotype.org/data/genes/MGI:1860776
MGI:1861099,Ubr2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1861099
MGI:1861305,Fntb,Lethal,http://www.mousephenotype.org/data/genes/MGI:1861305
MGI:1861379,Klk4,Viable,http://www.mousephenotype.org/data/genes/MGI:1861379
MGI:1861452,Pigo,Lethal,http://www.mousephenotype.org/data/genes/MGI:1861452
MGI:1861457,Dynll1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1861457
MGI:1861607,Gbf1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1861607
MGI:1861622,Aldh9a1,Viable,http://www.mousephenotype.org/data/genes/MGI:1861622
MGI:1861676,Nme6,Lethal,http://www.mousephenotype.org/data/genes/MGI:1861676
MGI:1861694,Cited4,Viable,http://www.mousephenotype.org/data/genes/MGI:1861694
MGI:1861722,Aldh1a3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1861722
MGI:1861728,Wwp1,Viable,http://www.mousephenotype.org/data/genes/MGI:1861728
MGI:1861729,Abcb9,Viable,http://www.mousephenotype.org/data/genes/MGI:1861729
MGI:1861733,Pcnx3,Viable,http://www.mousephenotype.org/data/genes/MGI:1861733
MGI:1861749,Nom1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1861749
MGI:1861755,Nsmf,Viable,http://www.mousephenotype.org/data/genes/MGI:1861755
MGI:1861774,Rbms1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1861774
MGI:1861899,Htr3b,Viable,http://www.mousephenotype.org/data/genes/MGI:1861899
MGI:1861901,Mast1,Viable,http://www.mousephenotype.org/data/genes/MGI:1861901
MGI:1888712,Ppbp,Viable,http://www.mousephenotype.org/data/genes/MGI:1888712
MGI:1888897,Cyp2c23,Viable,http://www.mousephenotype.org/data/genes/MGI:1888897
MGI:1888908,Aldh18a1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1888908
MGI:1888921,P3h1,Viable,http://www.mousephenotype.org/data/genes/MGI:1888921
MGI:1888939,Sep-06,Viable,http://www.mousephenotype.org/data/genes/MGI:1888939
MGI:1888978,Ntn4,Viable,http://www.mousephenotype.org/data/genes/MGI:1888978
MGI:1888981,Rexo2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1888981
MGI:1888986,Dlg3,Viable,http://www.mousephenotype.org/data/genes/MGI:1888986
MGI:1888998,Usp29,Viable,http://www.mousephenotype.org/data/genes/MGI:1888998
MGI:1888999,Angptl4,Viable,http://www.mousephenotype.org/data/genes/MGI:1888999
MGI:1889011,Sncb,Viable,http://www.mousephenotype.org/data/genes/MGI:1889011
MGI:1889272,Cadm1,Viable,http://www.mousephenotype.org/data/genes/MGI:1889272
MGI:1889286,Cbln3,Viable,http://www.mousephenotype.org/data/genes/MGI:1889286
MGI:1889336,Adck2,Viable,http://www.mousephenotype.org/data/genes/MGI:1889336
MGI:1889549,Txnip,Viable,http://www.mousephenotype.org/data/genes/MGI:1889549
MGI:1889575,Adar,Lethal,http://www.mousephenotype.org/data/genes/MGI:1889575
